"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0894e+22,1,0.0023925,0.033393,0.1145,0
1.0884e+22,1,0.002398,0.033398,0.1145,0
1.0874e+22,1,0.0024035,0.033404,0.1145,0
1.0864e+22,1,0.002409,0.033409,0.1145,0
1.0855e+22,1,0.0024145,0.033415,0.1145,0
1.0845e+22,1,0.00242,0.03342,0.1145,0
1.0835e+22,1,0.0024255,0.033425,0.1145,0
1.0825e+22,1,0.002431,0.033431,0.1145,0
1.0815e+22,1,0.0024365,0.033436,0.1145,0
1.0806e+22,1,0.002442,0.033442,0.1145,0
1.0796e+22,1,0.0024475,0.033448,0.1145,0
1.0786e+22,1,0.002453,0.033453,0.1145,0
1.0775e+22,1,0.0024585,0.033459,0.1145,0
1.0764e+22,1,0.002464,0.033464,0.1145,0
1.0752e+22,1,0.0024695,0.033469,0.1145,0
1.0741e+22,1,0.002475,0.033475,0.1145,0
1.073e+22,1,0.0024805,0.03348,0.1145,0
1.0719e+22,1,0.002486,0.033486,0.1145,0
1.0708e+22,1,0.0024915,0.033491,0.1145,0
1.0697e+22,1,0.002497,0.033497,0.1145,0
1.0685e+22,1,0.0025025,0.033503,0.1145,0
1.0674e+22,1,0.002508,0.033508,0.1145,0
1.0663e+22,1,0.0025135,0.033514,0.1145,0
1.0652e+22,1,0.002519,0.033519,0.1145,0
1.0641e+22,1,0.0025245,0.033524,0.1145,0
1.0629e+22,1,0.00253,0.03353,0.1145,0
1.0618e+22,1,0.0025355,0.033535,0.1145,0
1.0607e+22,1,0.002541,0.033541,0.1145,0
1.0596e+22,1,0.0025465,0.033546,0.1145,0
1.0585e+22,1,0.002552,0.033552,0.1145,0
1.0574e+22,1,0.0025575,0.033558,0.1145,0
1.0563e+22,1,0.002563,0.033563,0.1145,0
1.0551e+22,1,0.0025685,0.033569,0.1145,0
1.054e+22,1,0.002574,0.033574,0.1145,0
1.0529e+22,1,0.0025795,0.033579,0.1145,0
1.0518e+22,1,0.002585,0.033585,0.1145,0
1.0507e+22,1,0.0025905,0.03359,0.1145,0
1.0496e+22,1,0.002596,0.033596,0.1145,0
1.0485e+22,1,0.0026015,0.033602,0.1145,0
1.0474e+22,1,0.002607,0.033607,0.1145,0
1.0461e+22,1,0.0026125,0.033613,0.1145,0
1.0448e+22,1,0.002618,0.033618,0.1145,0
1.0436e+22,1,0.0026235,0.033624,0.1145,0
1.0423e+22,1,0.002629,0.033629,0.1145,0
1.0411e+22,1,0.0026345,0.033634,0.1145,0
1.0398e+22,1,0.00264,0.03364,0.1145,0
1.0386e+22,1,0.0026455,0.033645,0.1145,0
1.0373e+22,1,0.002651,0.033651,0.1145,0
1.036e+22,1,0.0026565,0.033657,0.1145,0
1.0348e+22,1,0.002662,0.033662,0.1145,0
1.0336e+22,1,0.0026675,0.033668,0.1145,0
1.0323e+22,1,0.002673,0.033673,0.1145,0
1.0311e+22,1,0.0026785,0.033679,0.1145,0
1.0298e+22,1,0.002684,0.033684,0.1145,0
1.0286e+22,1,0.0026895,0.033689,0.1145,0
1.0273e+22,1,0.002695,0.033695,0.1145,0
1.0261e+22,1,0.0027005,0.0337,0.1145,0
1.0248e+22,1,0.002706,0.033706,0.1145,0
1.0236e+22,1,0.0027115,0.033712,0.1145,0
1.0223e+22,1,0.002717,0.033717,0.1145,0
1.0211e+22,1,0.0027225,0.033723,0.1145,0
1.0199e+22,1,0.002728,0.033728,0.1145,0
1.0186e+22,1,0.0027335,0.033733,0.1145,0
1.0174e+22,1,0.002739,0.033739,0.1145,0
1.0161e+22,1,0.0027445,0.033744,0.1145,0
