"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2728e+20,1,0.001376,0.001376,0.066032,0
1.2648e+20,1,0.00138,0.00138,0.066032,0
1.2568e+20,1,0.001384,0.001384,0.066032,0
1.2488e+20,1,0.001388,0.001388,0.066032,0
1.2408e+20,1,0.001392,0.001392,0.066032,0
1.2329e+20,1,0.001396,0.001396,0.066032,0
1.2249e+20,1,0.0014,0.0014,0.066032,0
1.2169e+20,1,0.001404,0.001404,0.066032,0
1.2089e+20,1,0.001408,0.001408,0.066032,0
1.201e+20,1,0.001412,0.001412,0.066032,0
1.193e+20,1,0.001416,0.001416,0.066032,0
1.1851e+20,1,0.00142,0.00142,0.066032,0
1.1771e+20,1,0.001424,0.001424,0.066032,0
1.1692e+20,1,0.001428,0.001428,0.066032,0
1.1612e+20,1,0.001432,0.001432,0.066032,0
1.1533e+20,1,0.001436,0.001436,0.066032,0
1.1453e+20,1,0.00144,0.00144,0.066032,0
1.1374e+20,1,0.001444,0.001444,0.066032,0
1.1294e+20,1,0.001448,0.001448,0.066032,0
1.1214e+20,1,0.001452,0.001452,0.066032,0
1.1135e+20,1,0.001456,0.001456,0.066032,0
1.1055e+20,1,0.00146,0.00146,0.066032,0
1.0976e+20,1,0.001464,0.001464,0.066032,0
1.0896e+20,1,0.001468,0.001468,0.066032,0
1.0817e+20,1,0.001472,0.001472,0.066032,0
1.0737e+20,1,0.001476,0.001476,0.066032,0
1.0657e+20,1,0.00148,0.00148,0.066032,0
1.0577e+20,1,0.001484,0.001484,0.066032,0
1.0497e+20,1,0.001488,0.001488,0.066032,0
1.0417e+20,1,0.001492,0.001492,0.066032,0
1.0337e+20,1,0.001496,0.001496,0.066032,0
1.0257e+20,1,0.0015,0.0015,0.066032,0
1.0177e+20,1,0.001504,0.001504,0.066032,0
1.0097e+20,1,0.001508,0.001508,0.066032,0
1.0017e+20,1,0.001512,0.001512,0.066032,0
9.9367e+19,1,0.001516,0.001516,0.066032,0
9.8566e+19,1,0.00152,0.00152,0.066032,0
9.7766e+19,1,0.001524,0.001524,0.066032,0
9.6966e+19,1,0.001528,0.001528,0.066032,0
9.6166e+19,1,0.001532,0.001532,0.066032,0
9.5365e+19,1,0.001536,0.001536,0.066032,0
9.4564e+19,1,0.00154,0.00154,0.066032,0
9.3766e+19,1,0.001544,0.001544,0.066032,0
9.2968e+19,1,0.001548,0.001548,0.066032,0
9.217e+19,1,0.001552,0.001552,0.066032,0
9.1372e+19,1,0.001556,0.001556,0.066032,0
9.0574e+19,1,0.00156,0.00156,0.066032,0
8.9776e+19,1,0.001564,0.001564,0.066032,0
8.8979e+19,1,0.001568,0.001568,0.066032,0
8.8181e+19,1,0.001572,0.001572,0.066032,0
8.7383e+19,1,0.001576,0.001576,0.066032,0
8.6585e+19,1,0.00158,0.00158,0.066032,0
8.5787e+19,1,0.001584,0.001584,0.066032,0
8.4989e+19,1,0.001588,0.001588,0.066032,0
8.4191e+19,1,0.001592,0.001592,0.066032,0
8.3393e+19,1,0.001596,0.001596,0.066032,0
8.2596e+19,1,0.0016,0.0016,0.066032,0
8.1798e+19,1,0.001604,0.001604,0.066032,0
8.1e+19,1,0.001608,0.001608,0.066032,0
8.02e+19,1,0.001612,0.001612,0.066032,0
7.9397e+19,1,0.001616,0.001616,0.066032,0
7.8595e+19,1,0.00162,0.00162,0.066032,0
7.7792e+19,1,0.001624,0.001624,0.066032,0
7.6989e+19,1,0.001628,0.001628,0.066032,0
7.6187e+19,1,0.001632,0.001632,0.066032,0
7.5384e+19,1,0.001636,0.001636,0.066032,0
7.4581e+19,1,0.00164,0.00164,0.066032,0
7.3779e+19,1,0.001644,0.001644,0.066032,0
7.2976e+19,1,0.001648,0.001648,0.066032,0
7.2174e+19,1,0.001652,0.001652,0.066032,0
7.1371e+19,1,0.001656,0.001656,0.066032,0
7.0568e+19,1,0.00166,0.00166,0.066032,0
6.9766e+19,1,0.001664,0.001664,0.066032,0
6.8963e+19,1,0.001668,0.001668,0.066032,0
6.816e+19,1,0.001672,0.001672,0.066032,0
6.7358e+19,1,0.001676,0.001676,0.066032,0
6.6555e+19,1,0.00168,0.00168,0.066032,0
